Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases,purchases_per_year,loyalty_factor,eltv,discount_premium,satisfaction_index,category_affinity,loyalty_tier,H_score,F_score,M_score,rfm_score,segment
3731,46,Female,Shirt,Clothing,79,Florida,M,Teal,Summer,2.5,0,2-Day Shipping,0,0,3,Credit Card,Bi-Weekly,26,0.44103314751110567,50.248093978360714,0.4712640708417055,0.48820662950222116,1.3161110258574389,Bronze,1,2,4,7,Occasional Buyer
3732,54,Female,Hat,Accessories,62,West Virginia,M,Lavender,Spring,3.1,0,2-Day Shipping,0,0,45,PayPal,Quarterly,4,0.43565651022150625,7.219934465109081,2.3996554557680767,0.47451591742891663,1.0361185983827494,Platinum,5,1,3,9,Organic Loyalist
3733,36,Female,Shoes,Footwear,92,Indiana,L,Pink,Spring,3.3,0,Free Shipping,0,0,28,PayPal,Annually,1,0.354106636684449,1.605023561958138,-2.7198160345219193,0.4706674811830436,1.5268334580112486,Gold,3,1,5,9,Organic Loyalist
3734,25,Female,Socks,Clothing,58,Illinois,M,Maroon,Fall,4.7,0,Next Day Air,0,0,6,Debit Card,Every 3 Months,4,0.2441188965731355,3.981615766167631,0.4712640708417055,0.6282083946992425,0.9662587278447019,Bronze,1,1,3,5,At-Risk / One-Timer
3735,38,Female,Hoodie,Clothing,88,California,M,Beige,Spring,3.4,0,Next Day Air,0,0,33,Debit Card,Every 3 Months,4,0.40490429482751017,7.269872576094029,0.4712640708417055,0.5043654743501174,1.4660477250057546,Gold,4,1,5,10,Organic Loyalist
3736,38,Female,Sandals,Footwear,44,Massachusetts,L,Orange,Spring,3.1,0,2-Day Shipping,0,0,29,PayPal,Annually,1,0.35755557413411826,1.3610933920646386,-2.7198160345219193,0.4473572686729775,0.7302246973097276,Gold,3,1,2,6,Occasional Buyer
3737,42,Female,Jeans,Clothing,56,Idaho,M,Red,Spring,4.6,0,Store Pickup,0,0,2,PayPal,Every 3 Months,4,0.15791997123573503,2.553914159684137,0.4712640708417055,0.5989686096317623,0.9329394613672984,Bronze,1,1,3,5,At-Risk / One-Timer
3738,19,Female,Jewelry,Accessories,23,Kentucky,S,Maroon,Winter,4.9,0,Free Shipping,0,0,43,PayPal,Bi-Weekly,26,0.6849804123990342,56.59952020678971,2.3996554557680767,0.8249960824798069,0.384366576819407,Platinum,5,2,1,8,Organic Loyalist
3739,34,Female,Shorts,Clothing,45,Delaware,M,Brown,Spring,2.7,0,Free Shipping,0,0,48,Cash,Fortnightly,26,0.6959301008385788,69.27613662146874,0.4712640708417055,0.5631860201677158,0.7496834957415791,Platinum,5,2,2,9,Organic Loyalist
3740,38,Female,Sunglasses,Accessories,31,Idaho,M,Olive,Fall,4.2,0,Free Shipping,0,0,43,Credit Card,Weekly,52,0.9849804123990342,177.51146289790233,2.3996554557680767,0.9009960824798068,0.5180592991913747,Platinum,5,3,1,9,Organic Loyalist
3741,42,Female,Pants,Clothing,96,Virginia,M,Silver,Summer,2.6,0,Store Pickup,0,0,26,Debit Card,Bi-Weekly,26,0.6352983752456667,75.56396774840454,0.4712640708417055,0.5390596750491334,1.5993247909153687,Gold,3,2,5,10,Organic Loyalist
3742,58,Female,Shirt,Clothing,96,Arizona,M,Purple,Spring,3.2,0,2-Day Shipping,0,0,26,Debit Card,Bi-Weekly,26,0.6352983752456667,75.56396774840454,0.4712640708417055,0.6110596750491333,1.5993247909153687,Gold,3,2,5,10,Organic Loyalist
3743,56,Female,Shirt,Clothing,80,Maryland,M,Gray,Fall,4.4,0,Standard,0,0,50,Credit Card,Bi-Weekly,26,0.7,79.97897461503838,0.4712640708417055,0.768,1.3327706590961406,Platinum,5,2,4,11,Champion
3744,62,Female,Pants,Clothing,28,Idaho,L,Cyan,Fall,3.6,0,Free Shipping,0,0,36,Debit Card,Quarterly,4,0.413506648637333,5.569596854512694,0.4712640708417055,0.530085945112082,0.4664697306836492,Gold,4,1,1,6,Occasional Buyer
3745,24,Female,Hoodie,Clothing,51,New Jersey,M,Gray,Summer,2.7,0,Next Day Air,0,0,26,Bank Transfer,Fortnightly,26,0.6352983752456667,65.2656865799751,0.4712640708417055,0.5510596750491334,0.8496412951737896,Gold,3,2,2,7,Occasional Buyer
3746,60,Female,Socks,Clothing,41,Washington,L,Gold,Spring,4.3,0,Express,0,0,2,Debit Card,Monthly,12,0.25022766354342735,11.223220028163615,0.4712640708417055,0.6121993788625317,0.6830449627867721,Bronze,1,2,2,5,At-Risk / One-Timer
3747,53,Female,Coat,Outerwear,99,Idaho,XL,Cyan,Summer,2.6,0,Next Day Air,0,0,49,PayPal,Monthly,12,0.5364469397335212,29.64515343870435,3.3361111111111157,0.4654432341005504,1.7315914489311164,Platinum,5,2,5,12,Champion
3748,26,Female,Sweater,Clothing,53,Rhode Island,L,Olive,Spring,4.3,0,Store Pickup,0,0,32,Bank Transfer,Bi-Weekly,26,0.6557133899698174,68.00638654441269,0.4712640708417055,0.7471426779939635,0.8829605616511932,Gold,4,2,3,9,Organic Loyalist
3749,34,Female,Backpack,Accessories,25,Delaware,M,Violet,Fall,3.9,0,2-Day Shipping,0,0,3,Venmo,Annually,1,0.15257160904956724,0.49709303124476206,2.3996554557680767,0.5023604756560672,0.41778975741239893,Bronze,1,1,1,3,At-Risk / One-Timer
3750,24,Female,Blouse,Clothing,95,Alaska,L,Yellow,Winter,2.9,0,2-Day Shipping,0,0,38,Venmo,Every 3 Months,4,0.4188623015480085,7.647333554178832,0.4712640708417055,0.4471570756942171,1.582665157676667,Gold,4,1,5,10,Organic Loyalist
3751,42,Female,Hoodie,Clothing,88,Arizona,M,Gold,Fall,3.1,0,Free Shipping,0,0,5,PayPal,Monthly,12,0.3207442372989802,17.276450987066383,0.4712640708417055,0.4823026936136422,1.4660477250057546,Bronze,1,2,5,8,Organic Loyalist
3752,36,Female,Jewelry,Accessories,97,Alabama,S,Silver,Fall,4.2,0,Free Shipping,0,0,8,Credit Card,Every 3 Months,4,0.2696860963176239,4.946007924263701,2.3996554557680767,0.5733218346481401,1.6210242587601078,Bronze,1,1,5,7,Occasional Buyer
3753,24,Female,Coat,Outerwear,81,Washington,L,Pink,Winter,4.1,0,2-Day Shipping,0,0,43,Venmo,Weekly,52,0.9849804123990342,225.7076713578495,3.3361111111111157,0.8889960824798068,1.4167566400345497,Platinum,5,3,4,12,Champion
3754,39,Female,Sunglasses,Accessories,26,Louisiana,S,Turquoise,Winter,4.2,0,Next Day Air,0,0,22,Bank Transfer,Fortnightly,26,0.6189860903121072,53.04200657585773,2.3996554557680767,0.7277972180624215,0.43450134770889487,Silver,3,2,1,6,Occasional Buyer
3755,46,Female,Shoes,Footwear,41,Nebraska,M,Turquoise,Summer,4.4,0,Express,0,0,10,Cash,Every 3 Months,4,0.2901011110417747,4.3372084358843646,-2.7198160345219193,0.6014048375929703,0.6804366497658826,Bronze,1,1,2,4,At-Risk / One-Timer
3756,64,Female,Skirt,Clothing,93,Pennsylvania,M,Peach,Fall,3.4,0,Free Shipping,0,0,26,Credit Card,Monthly,12,0.4737599137072051,25.829171327935587,0.4712640708417055,0.5489058288952872,1.5493458911992635,Gold,3,2,5,10,Organic Loyalist
3757,64,Female,Skirt,Clothing,69,South Carolina,L,Teal,Spring,4.8,0,Express,0,0,42,Debit Card,Bi-Weekly,26,0.6826415987921073,75.40518919682413,0.4712640708417055,0.8125283197584214,1.1495146934704212,Platinum,5,2,4,11,Champion
3758,61,Female,Skirt,Clothing,44,California,L,Red,Fall,4.5,0,2-Day Shipping,0,0,33,Cash,Weekly,52,0.958750448673664,189.78124724085802,0.4712640708417055,0.9317500897347328,0.7330238625028773,Gold,4,3,2,9,Organic Loyalist
3759,61,Female,Sandals,Footwear,54,Indiana,S,Black,Spring,2.7,0,Store Pickup,0,0,23,Bank Transfer,Quarterly,4,0.3694696925023936,5.922352638809914,-2.7198160345219193,0.4132785538850941,0.8961848557892111,Silver,3,1,3,7,Occasional Buyer
3760,44,Female,Sneakers,Footwear,61,Missouri,M,Pink,Spring,3.5,0,Store Pickup,0,0,30,Venmo,Quarterly,4,0.39550679567473,6.529238783792726,-2.7198160345219193,0.5144859745195614,1.0123569667248498,Gold,3,1,3,7,Occasional Buyer
3761,65,Female,Socks,Clothing,80,Connecticut,M,Peach,Fall,3.1,0,Next Day Air,0,0,36,PayPal,Weekly,52,0.9673528024834868,221.05110066746582,0.4712640708417055,0.7654705604966974,1.3327706590961406,Gold,4,3,4,11,Champion
3762,60,Female,Backpack,Accessories,30,Nevada,M,Green,Summer,2.8,0,Next Day Air,0,0,3,Venmo,Every 3 Months,4,0.18718699366495184,2.571190964365947,2.3996554557680767,0.3888220141176057,0.5013477088948787,Bronze,1,1,1,3,At-Risk / One-Timer
3763,65,Female,Shorts,Clothing,94,New York,L,Green,Fall,2.9,0,Store Pickup,0,0,13,PayPal,Annually,1,0.2800200857133037,1.2751769975138165,0.4712640708417055,0.40785017098881454,1.5660055244379651,Bronze,2,1,5,8,Organic Loyalist
3764,27,Female,Shirt,Clothing,24,Oklahoma,XL,Red,Winter,4.5,0,Standard,0,0,38,Cash,Every 3 Months,4,0.4188623015480085,5.393062945606156,0.4712640708417055,0.6391570756942171,0.3998311977288422,Gold,4,1,1,6,Occasional Buyer
3765,36,Female,Socks,Clothing,21,South Dakota,M,Maroon,Fall,3.5,0,Next Day Air,0,0,19,Venmo,Monthly,12,0.4432290997308591,16.44047956598247,0.4712640708417055,0.554799666100018,0.34985229801273693,Silver,2,2,1,5,At-Risk / One-Timer
3766,22,Female,Jewelry,Accessories,52,Missouri,M,Green,Summer,4.3,0,Standard,0,0,14,Bank Transfer,Bi-Weekly,26,0.5755005388401039,59.40753352564559,2.3996554557680767,0.7311001077680208,0.8690026954177897,Silver,2,2,3,7,Occasional Buyer
3767,62,Female,Handbag,Accessories,59,Texas,M,Black,Fall,4.9,0,Next Day Air,0,0,43,Debit Card,Annually,1,0.39651887393749574,1.6234848953244163,2.3996554557680767,0.6711499286336531,0.9859838274932615,Platinum,5,1,3,9,Organic Loyalist
3768,59,Female,Shorts,Clothing,51,New York,XL,Black,Summer,3.1,0,Free Shipping,0,0,10,Bank Transfer,Fortnightly,26,0.5439472648879285,55.88097355432736,0.4712640708417055,0.5807894529775857,0.8496412951737896,Bronze,1,2,2,5,At-Risk / One-Timer
3769,50,Female,Sweater,Clothing,35,Vermont,M,Yellow,Winter,4.0,0,Free Shipping,0,0,34,Bank Transfer,Quarterly,4,0.40785331033135047,5.846200246737646,0.4712640708417055,0.5769552774508855,0.5830871633545616,Gold,4,1,1,6,Occasional Buyer
3770,51,Female,Gloves,Accessories,87,Arizona,L,Green,Summer,3.6,0,Standard,0,0,31,Venmo,Annually,1,0.3641213303162258,1.6302938371616174,2.3996554557680767,0.508670419909399,1.4539083557951482,Gold,4,1,5,10,Organic Loyalist
3771,23,Female,Pants,Clothing,42,Montana,L,Black,Summer,4.0,0,Store Pickup,0,0,34,Bank Transfer,Weekly,52,0.9616994641775043,188.09149506819705,0.4712640708417055,0.8723398928355008,0.6997045960254739,Gold,4,3,2,9,Organic Loyalist
3772,21,Female,T-shirt,Clothing,86,Oklahoma,M,Red,Winter,2.6,0,Express,0,0,28,Venmo,Bi-Weekly,26,0.6425681751459875,74.61091118451168,0.4712640708417055,0.5405136350291976,1.432728458528351,Gold,3,2,5,10,Organic Loyalist
3773,44,Female,Pants,Clothing,26,New Hampshire,L,Yellow,Fall,3.1,0,Next Day Air,0,0,35,Cash,Annually,1,0.37610385921334505,1.2395769646418446,0.4712640708417055,0.45106692568882284,0.4331504642062457,Gold,4,1,1,6,Occasional Buyer
3774,25,Female,Sweater,Clothing,60,Wisconsin,M,Violet,Summer,3.5,0,Store Pickup,0,0,41,Cash,Quarterly,4,0.42640159541057726,7.011532696860579,0.4712640708417055,0.5206649344667308,0.9995779943221055,Platinum,5,1,3,9,Organic Loyalist
3775,57,Female,Gloves,Accessories,83,Alaska,S,Cyan,Winter,3.9,0,Standard,0,0,48,PayPal,Fortnightly,26,0.6959301008385788,80.17200832202369,2.3996554557680767,0.7071860201677157,1.3870619946091645,Platinum,5,2,4,11,Champion
3776,41,Female,Belt,Accessories,63,South Dakota,S,Pink,Spring,2.7,0,2-Day Shipping,0,0,45,Cash,Quarterly,4,0.43565651022150625,7.247377962062929,2.3996554557680767,0.42651591742891665,1.0528301886792453,Platinum,5,1,3,9,Organic Loyalist
3777,19,Female,Sneakers,Footwear,25,Alaska,L,Olive,Spring,4.1,0,Standard,0,0,10,Credit Card,Fortnightly,26,0.5439472648879285,46.07805021553797,-2.7198160345219193,0.7007894529775857,0.4149003961987089,Bronze,1,2,1,4,At-Risk / One-Timer
3778,43,Female,Shorts,Clothing,65,Utah,M,Maroon,Fall,4.3,0,Express,0,0,9,Cash,Weekly,52,0.8342509875137678,181.75162750561884,0.4712640708417055,0.8828501975027535,1.0828761605156143,Bronze,1,3,3,7,Occasional Buyer
3779,25,Female,Sneakers,Footwear,60,South Dakota,M,Cyan,Fall,2.9,0,Free Shipping,0,0,30,Debit Card,Annually,1,0.3608914110593454,1.4835790695284903,-2.7198160345219193,0.42402443605802287,0.9957609508769013,Gold,3,1,3,7,Occasional Buyer
3780,60,Female,Jeans,Clothing,75,California,XL,Lavender,Spring,4.0,0,Express,0,0,45,PayPal,Annually,1,0.40104112560612165,1.7368021734883892,0.4712640708417055,0.5640543789673782,1.2494724929026317,Platinum,5,1,4,10,Organic Loyalist
3781,54,Female,Sneakers,Footwear,57,Mississippi,L,Yellow,Fall,4.1,0,Free Shipping,0,0,41,Venmo,Quarterly,4,0.42640159541057726,6.925517511082882,-2.7198160345219193,0.5926649344667307,0.9459729033330563,Platinum,5,1,3,9,Organic Loyalist
3782,52,Female,Boots,Footwear,99,Tennessee,M,Pink,Winter,3.7,0,Standard,0,0,40,PayPal,Fortnightly,26,0.677796211082861,81.15553948981656,-2.7198160345219193,0.6795592422165723,1.6430055689468872,Platinum,4,2,5,11,Champion
3783,40,Female,Jacket,Outerwear,45,Alabama,L,Orange,Spring,2.8,0,Free Shipping,0,0,42,PayPal,Fortnightly,26,0.6826415987921073,67.95333698662502,3.3361111111111157,0.5725283197584214,0.7870870222414165,Platinum,5,2,2,9,Organic Loyalist
3784,39,Female,Gloves,Accessories,66,Maine,XL,Orange,Summer,3.2,0,Free Shipping,0,0,17,Debit Card,Fortnightly,26,0.5940488239193306,64.9426103427788,2.3996554557680767,0.6028097647838662,1.1029649595687332,Silver,2,2,3,7,Occasional Buyer
3785,54,Female,Socks,Clothing,53,Virginia,M,Violet,Winter,4.5,0,Next Day Air,0,0,4,Venmo,Annually,1,0.1752728752966765,0.6991607033538921,0.4712640708417055,0.5789007289054892,0.8829605616511932,Bronze,1,1,3,5,At-Risk / One-Timer
3786,64,Female,Jeans,Clothing,94,New Hampshire,L,Lavender,Winter,3.8,0,Standard,0,0,6,Cash,Monthly,12,0.3364265888808278,18.384543225892767,0.4712640708417055,0.5694391639300117,1.5660055244379651,Bronze,1,2,5,8,Organic Loyalist
3787,31,Female,Boots,Footwear,47,Tennessee,L,Yellow,Fall,3.6,0,2-Day Shipping,0,0,22,Venmo,Weekly,52,0.9189860903121072,184.99415385497903,-2.7198160345219193,0.8157972180624214,0.7800127448535726,Silver,3,3,2,8,Organic Loyalist
3788,37,Female,Blouse,Clothing,80,New York,M,Pink,Fall,3.6,0,2-Day Shipping,0,0,46,PayPal,Every 3 Months,4,0.43784442059494383,7.696340175845979,0.4712640708417055,0.5349534995036042,1.3327706590961406,Platinum,5,1,4,10,Organic Loyalist
3789,43,Female,Hat,Accessories,65,Kansas,XL,Teal,Spring,3.2,0,Next Day Air,0,0,27,Debit Card,Monthly,12,0.4774597363919335,24.004697384413813,2.3996554557680767,0.5256457934322328,1.0862533692722371,Gold,3,2,3,8,Organic Loyalist
3790,56,Female,Shirt,Clothing,75,North Dakota,M,Magenta,Summer,3.8,0,Express,0,0,18,Bank Transfer,Every 3 Months,4,0.34570313996383295,5.9885924563321735,0.4712640708417055,0.540525243377382,1.2494724929026317,Silver,2,1,4,7,Occasional Buyer
3791,27,Female,Handbag,Accessories,45,Alaska,XL,Beige,Summer,4.4,0,Standard,0,0,31,Credit Card,Weekly,52,0.9525828687777642,189.64910665942216,2.3996554557680767,0.9185165737555528,0.7520215633423181,Gold,4,3,2,9,Organic Loyalist
3792,40,Female,Sunglasses,Accessories,51,Texas,M,Gray,Spring,3.7,0,Store Pickup,0,0,1,Venmo,Weekly,52,0.6705165737555528,137.76746881333116,2.3996554557680767,0.7781033147511106,0.8522911051212938,Bronze,1,3,2,6,Occasional Buyer
3793,43,Female,Scarf,Accessories,58,Massachusetts,S,Turquoise,Summer,2.6,0,Express,0,0,2,PayPal,Fortnightly,26,0.41176612508188887,43.65378662198757,2.3996554557680767,0.4943532250163778,0.9692722371967656,Bronze,1,2,3,6,Occasional Buyer
3794,62,Female,Sunglasses,Accessories,20,Delaware,M,Pink,Fall,4.0,0,Standard,0,0,46,Bank Transfer,Annually,1,0.4032290359795592,1.2276398475813535,2.3996554557680767,0.5644919610420657,0.33423180592991913,Platinum,5,1,1,7,Occasional Buyer
3795,44,Female,Scarf,Accessories,82,South Dakota,M,Violet,Summer,3.6,0,2-Day Shipping,0,0,27,Venmo,Weekly,52,0.938998197930395,215.76273511845815,2.3996554557680767,0.819799639586079,1.3703504043126684,Gold,3,3,4,10,Organic Loyalist
3796,45,Female,Gloves,Accessories,92,Arkansas,M,Charcoal,Spring,2.5,0,Express,0,0,3,Cash,Weekly,52,0.7410331475111056,174.65793637856717,2.3996554557680767,0.6482066295022211,1.537466307277628,Bronze,1,3,5,9,Organic Loyalist
3797,40,Female,Shorts,Clothing,81,Utah,M,Lavender,Fall,3.2,0,Free Shipping,0,0,47,Bank Transfer,Quarterly,4,0.43998626625794646,7.755583792203309,0.4712640708417055,0.4873818686362047,1.3494302923348425,Platinum,5,1,4,10,Organic Loyalist
3798,68,Female,Sunglasses,Accessories,44,California,M,Gray,Summer,2.5,0,Next Day Air,0,0,20,Cash,Quarterly,4,0.3558850216550244,5.418936650421117,2.3996554557680767,0.38656161971562025,0.7353099730458221,Silver,2,1,2,5,At-Risk / One-Timer
3799,63,Female,Jewelry,Accessories,72,Rhode Island,S,Brown,Winter,3.2,0,Next Day Air,0,0,23,Credit Card,Annually,1,0.334854307887009,1.4366788266830277,2.3996554557680767,0.4548170154235556,1.203234501347709,Silver,3,1,4,8,Organic Loyalist
3800,60,Female,Jacket,Outerwear,26,Oklahoma,L,Violet,Winter,2.6,0,Store Pickup,0,0,13,Credit Card,Monthly,12,0.40694316263638064,16.094619333424546,3.3361111111111157,0.4395424786811223,0.454761390628374,Bronze,2,2,1,5,At-Risk / One-Timer
3801,19,Female,Sweater,Clothing,26,Vermont,M,Turquoise,Fall,4.8,0,Next Day Air,0,0,12,Venmo,Bi-Weekly,26,0.5609423303122735,48.068134710584786,0.4712640708417055,0.7881884660624546,0.4331504642062457,Bronze,2,2,1,5,At-Risk / One-Timer
3802,26,Female,Blouse,Clothing,84,Kentucky,M,Peach,Spring,5.0,0,Store Pickup,0,0,36,PayPal,Fortnightly,26,0.6673528024834868,77.08520992836551,0.4712640708417055,0.8334705604966973,1.3994091920509477,Gold,4,2,4,10,Organic Loyalist
3803,70,Female,Scarf,Accessories,72,Illinois,S,Turquoise,Spring,3.2,0,2-Day Shipping,0,0,1,Bank Transfer,Monthly,12,0.2089781122170913,10.759345374662248,2.3996554557680767,0.47194946859726444,1.203234501347709,Bronze,1,2,4,7,Occasional Buyer
3804,48,Female,Handbag,Accessories,55,Connecticut,M,Violet,Spring,3.6,0,Standard,0,0,14,Debit Card,Weekly,52,0.8755005388401038,183.2582738614964,2.3996554557680767,0.8071001077680208,0.9191374663072777,Silver,2,3,3,8,Organic Loyalist
3805,37,Female,Hat,Accessories,77,Florida,M,Olive,Fall,2.7,0,2-Day Shipping,0,0,45,Cash,Annually,1,0.40104112560612165,1.7472194117937194,2.3996554557680767,0.4080543789673782,1.2867924528301888,Platinum,5,1,4,10,Organic Loyalist
3806,48,Female,Scarf,Accessories,57,New Jersey,M,Green,Fall,3.1,0,Standard,0,0,31,Credit Card,Quarterly,4,0.3987367149316104,6.476190828769189,2.3996554557680767,0.46713195837093746,0.9525606469002695,Gold,4,1,3,8,Organic Loyalist
3807,18,Female,Boots,Footwear,71,Missouri,M,Teal,Spring,3.0,0,Standard,0,0,41,PayPal,Weekly,52,0.9802477492567311,217.99400154937638,-2.7198160345219193,0.7560495498513463,1.1783171252043332,Platinum,5,3,4,12,Champion
3808,38,Female,Blouse,Clothing,39,Michigan,L,Peach,Spring,2.9,0,Next Day Air,0,0,36,PayPal,Annually,1,0.3788912640219484,1.3976841991938243,0.4712640708417055,0.42762440665054346,0.6497256963093685,Gold,4,1,2,7,Occasional Buyer
3809,33,Female,Socks,Clothing,28,Washington,M,Pink,Winter,4.7,0,Express,0,0,6,Debit Card,Bi-Weekly,26,0.49796505041928935,43.59668658165281,0.4712640708417055,0.7635930100838579,0.4664697306836492,Bronze,1,2,1,4,At-Risk / One-Timer
3810,57,Female,Shoes,Footwear,33,New York,S,Maroon,Winter,3.7,0,Standard,0,0,28,Credit Card,Annually,1,0.354106636684449,1.2487076651086382,-2.7198160345219193,0.5186674811830436,0.5476685229822957,Gold,3,1,1,5,At-Risk / One-Timer
3811,46,Female,Skirt,Clothing,79,Wisconsin,L,Peach,Fall,3.9,0,Free Shipping,0,0,29,Venmo,Monthly,12,0.4844786510571952,25.47598023436203,0.4712640708417055,0.6110495763652852,1.3161110258574389,Gold,3,2,4,9,Organic Loyalist
3812,46,Female,Belt,Accessories,30,Idaho,M,Maroon,Winter,4.0,0,Standard,0,0,14,Cash,Monthly,12,0.41396207730164236,17.05848571915117,2.3996554557680767,0.6089462616141746,0.5013477088948787,Silver,2,2,1,5,At-Risk / One-Timer
3813,50,Female,Skirt,Clothing,75,Michigan,M,Pink,Spring,2.8,0,Next Day Air,0,0,7,Bank Transfer,Every 3 Months,4,0.2577035674205047,4.464181725354824,0.4712640708417055,0.4029253288687163,1.2494724929026317,Bronze,1,1,4,6,Occasional Buyer
3814,61,Female,Pants,Clothing,89,Georgia,M,Orange,Summer,4.1,0,Express,0,0,31,Venmo,Bi-Weekly,26,0.6525828687777642,76.34896629406929,0.4712640708417055,0.7225165737555528,1.4827073582444563,Gold,4,2,5,11,Champion
3815,45,Female,Dress,Clothing,95,Michigan,M,Orange,Winter,4.2,0,Free Shipping,0,0,26,Bank Transfer,Every 3 Months,4,0.3814522213995128,6.964323027505019,0.4712640708417055,0.595675059664518,1.582665157676667,Gold,3,1,5,9,Organic Loyalist
3816,32,Female,Hat,Accessories,44,Maine,M,Brown,Fall,4.3,0,Express,0,0,12,Venmo,Fortnightly,26,0.5609423303122735,55.51827132082618,2.3996554557680767,0.7281884660624547,0.7353099730458221,Bronze,2,2,2,6,Occasional Buyer
3817,29,Female,Coat,Outerwear,86,Maryland,S,Silver,Summer,4.3,0,Store Pickup,0,0,45,Credit Card,Fortnightly,26,0.68950266406766,80.0606441776369,3.3361111111111157,0.753900532813532,1.5042107536169294,Platinum,5,2,5,12,Champion
3818,66,Female,Scarf,Accessories,91,Missouri,M,Magenta,Fall,2.6,0,Express,0,0,40,PayPal,Annually,1,0.38933467262132265,1.7604890753082245,2.3996554557680767,0.39371308837041835,1.5207547169811322,Platinum,4,1,5,10,Organic Loyalist
3819,70,Female,Sneakers,Footwear,41,Oregon,XL,Indigo,Winter,3.8,0,Free Shipping,0,0,42,Cash,Monthly,12,0.5211031372536459,23.372536369261205,-2.7198160345219193,0.6063744736045753,0.6804366497658826,Platinum,5,2,2,9,Organic Loyalist
3820,36,Female,Pants,Clothing,99,Arkansas,S,Gold,Spring,2.9,0,Express,0,0,45,Cash,Quarterly,4,0.43565651022150625,8.025089488814787,0.4712640708417055,0.4505159174289166,1.649303690631474,Platinum,5,1,5,11,Champion
3821,34,Female,Belt,Accessories,65,New Hampshire,M,Purple,Winter,5.0,0,Standard,0,0,34,Debit Card,Quarterly,4,0.40785331033135047,6.835058222723671,2.3996554557680767,0.6969552774508855,1.0862533692722371,Gold,4,1,3,8,Organic Loyalist
